Id,Prediction
atmosphere.n.bnc.00041796,atmosphere%1:26:01::
atmosphere.n.bnc.00041834,atmosphere%1:23:00::
atmosphere.n.bnc.00041993,atmosphere%1:26:01::
atmosphere.n.bnc.00047259,atmosphere%1:23:00::
atmosphere.n.bnc.00048529,atmosphere%1:23:00::
atmosphere.n.bnc.00055387,atmosphere%1:23:00::
atmosphere.n.bnc.00055765,atmosphere%1:26:01::
atmosphere.n.bnc.00056193,atmosphere%1:17:00::
atmosphere.n.bnc.00056286,atmosphere%1:17:00::
atmosphere.n.bnc.00056328,atmosphere%1:23:00::
atmosphere.n.bnc.00056400,atmosphere%1:26:01::
atmosphere.n.bnc.00056412,atmosphere%1:17:00::
atmosphere.n.bnc.00056826,atmosphere%1:26:01::
atmosphere.n.bnc.00056978,atmosphere%1:26:01::
atmosphere.n.bnc.00057084,atmosphere%1:23:00::
atmosphere.n.bnc.00057129,atmosphere%1:23:00::
atmosphere.n.bnc.00057133,atmosphere%1:26:01::
atmosphere.n.bnc.00057382,atmosphere%1:26:01::
atmosphere.n.bnc.00057536,atmosphere%1:17:00::
atmosphere.n.bnc.00057632,atmosphere%1:23:00::
atmosphere.n.bnc.00057654,atmosphere%1:26:01::
atmosphere.n.bnc.00058202,atmosphere%1:17:00::
atmosphere.n.bnc.00059862,atmosphere%1:23:00::
atmosphere.n.bnc.00066483,atmosphere%1:17:00::
atmosphere.n.bnc.00070799,atmosphere%1:26:01::
atmosphere.n.bnc.00071999,atmosphere%1:26:01::
atmosphere.n.bnc.00073306,atmosphere%1:26:01::
atmosphere.n.bnc.00073507,atmosphere%1:26:01::
atmosphere.n.bnc.00073993,atmosphere%1:23:00::
atmosphere.n.bnc.00074324,atmosphere%1:26:01::
atmosphere.n.bnc.00076628,atmosphere%1:26:01::
atmosphere.n.bnc.00078351,atmosphere%1:17:00::
atmosphere.n.bnc.00081337,atmosphere%1:26:01::
atmosphere.n.bnc.00082476,atmosphere%1:26:01::
atmosphere.n.bnc.00083498,atmosphere%1:17:00::
atmosphere.n.bnc.00083667,atmosphere%1:26:01::
atmosphere.n.bnc.00083690,atmosphere%1:17:00::
atmosphere.n.bnc.00086813,atmosphere%1:17:00::
atmosphere.n.bnc.00091034,atmosphere%1:17:00::
atmosphere.n.bnc.00092260,atmosphere%1:26:01::
atmosphere.n.bnc.00092830,atmosphere%1:23:00::
atmosphere.n.bnc.00093330,atmosphere%1:26:01::
atmosphere.n.bnc.00096901,atmosphere%1:26:01::
atmosphere.n.bnc.00099741,atmosphere%1:26:01::
atmosphere.n.bnc.00100373,atmosphere%1:23:00::
atmosphere.n.bnc.00101019,atmosphere%1:23:00::
atmosphere.n.bnc.00101783,atmosphere%1:17:00::
atmosphere.n.bnc.00102317,atmosphere%1:17:00::
atmosphere.n.bnc.00102661,atmosphere%1:17:00::
atmosphere.n.bnc.00104022,atmosphere%1:17:00::
atmosphere.n.bnc.00104458,atmosphere%1:17:00::
atmosphere.n.bnc.00106555,atmosphere%1:26:01::
atmosphere.n.bnc.00107221,atmosphere%1:23:00::
atmosphere.n.bnc.00107225,atmosphere%1:17:00::
atmosphere.n.bnc.00109157,atmosphere%1:23:00::
atmosphere.n.bnc.00109414,atmosphere%1:26:01::
atmosphere.n.bnc.00114155,atmosphere%1:23:00::
atmosphere.n.bnc.00114848,atmosphere%1:23:00::
atmosphere.n.bnc.00117497,atmosphere%1:23:00::
atmosphere.n.bnc.00117697,atmosphere%1:17:00::
atmosphere.n.bnc.00119009,atmosphere%1:17:00::
atmosphere.n.bnc.00119780,atmosphere%1:17:00::
atmosphere.n.bnc.00128316,atmosphere%1:23:00::
atmosphere.n.bnc.00128464,atmosphere%1:17:00::
atmosphere.n.bnc.00132054,atmosphere%1:26:01::
atmosphere.n.bnc.00132260,atmosphere%1:17:00::
atmosphere.n.bnc.00134010,atmosphere%1:17:00::
atmosphere.n.bnc.00134015,atmosphere%1:17:00::
atmosphere.n.bnc.00135002,atmosphere%1:23:00::
atmosphere.n.bnc.00137754,atmosphere%1:17:00::
atmosphere.n.bnc.00138490,atmosphere%1:17:00::
atmosphere.n.bnc.00139510,atmosphere%1:26:01::
atmosphere.n.bnc.00139978,atmosphere%1:23:00::
atmosphere.n.bnc.00143634,atmosphere%1:26:01::
atmosphere.n.bnc.00145106,atmosphere%1:23:00::
atmosphere.n.bnc.00146289,atmosphere%1:26:01::
atmosphere.n.bnc.00147803,atmosphere%1:17:00::
atmosphere.n.bnc.00148602,atmosphere%1:23:00::
atmosphere.n.bnc.00150614,atmosphere%1:17:00::
atmosphere.n.bnc.00150772,atmosphere%1:17:00::
atmosphere.n.bnc.00154637,atmosphere%1:26:01::
atmosphere.n.bnc.00156049,atmosphere%1:26:01::
atmosphere.n.bnc.00156417,atmosphere%1:23:00::
atmosphere.n.bnc.00157294,atmosphere%1:17:00::
atmosphere.n.bnc.00157502,atmosphere%1:26:01::
atmosphere.n.bnc.00157674,atmosphere%1:17:00::
atmosphere.n.bnc.00158272,atmosphere%1:26:01::
atmosphere.n.bnc.00167744,atmosphere%1:23:00::
atmosphere.n.bnc.00168615,atmosphere%1:23:00::
atmosphere.n.bnc.00168787,atmosphere%1:17:00::
atmosphere.n.bnc.00168794,atmosphere%1:26:01::
atmosphere.n.bnc.00168805,atmosphere%1:17:00::
atmosphere.n.bnc.00169122,atmosphere%1:23:00::
atmosphere.n.bnc.00169575,atmosphere%1:23:00::
atmosphere.n.bnc.00169809,atmosphere%1:17:00::
atmosphere.n.bnc.00179198,atmosphere%1:23:00::
atmosphere.n.bnc.00186463,atmosphere%1:23:00::
atmosphere.n.bnc.00187584,atmosphere%1:26:01::
atmosphere.n.bnc.00187614,atmosphere%1:17:00::
atmosphere.n.bnc.00187713,atmosphere%1:17:00::
atmosphere.n.bnc.00187715,atmosphere%1:23:00::
atmosphere.n.bnc.00187721,atmosphere%1:17:00::
atmosphere.n.bnc.00188707,atmosphere%1:26:01::
atmosphere.n.bnc.00191420,atmosphere%1:23:00::
atmosphere.n.bnc.00193995,atmosphere%1:26:01::
atmosphere.n.bnc.00194180,atmosphere%1:26:01::
atmosphere.n.bnc.00194630,atmosphere%1:26:01::
atmosphere.n.bnc.00197022,atmosphere%1:26:01::
atmosphere.n.bnc.00198372,atmosphere%1:23:00::
atmosphere.n.bnc.00198444,atmosphere%1:17:00::
atmosphere.n.bnc.00198485,atmosphere%1:26:01::
atmosphere.n.bnc.00200392,atmosphere%1:17:00::
atmosphere.n.bnc.00200926,atmosphere%1:23:00::
atmosphere.n.bnc.00200939,atmosphere%1:17:00::
atmosphere.n.bnc.00201639,atmosphere%1:17:00::
atmosphere.n.bnc.00201645,atmosphere%1:26:01::
atmosphere.n.bnc.00205707,atmosphere%1:26:01::
atmosphere.n.bnc.00205933,atmosphere%1:17:00::
atmosphere.n.bnc.00205965,atmosphere%1:23:00::
atmosphere.n.bnc.00215315,atmosphere%1:17:00::
atmosphere.n.bnc.00217114,atmosphere%1:23:00::
atmosphere.n.bnc.00217525,atmosphere%1:26:01::
atmosphere.n.bnc.00217620,atmosphere%1:26:01::
atmosphere.n.bnc.00219123,atmosphere%1:23:00::
atmosphere.n.bnc.00222566,atmosphere%1:26:01::
atmosphere.n.bnc.00223147,atmosphere%1:17:00::
atmosphere.n.bnc.00225201,atmosphere%1:23:00::
atmosphere.n.bnc.00225207,atmosphere%1:17:00::
atmosphere.n.bnc.00225213,atmosphere%1:26:01::
atmosphere.n.bnc.00225329,atmosphere%1:26:01::
atmosphere.n.bnc.00232626,atmosphere%1:17:00::
atmosphere.n.bnc.00235985,atmosphere%1:17:00::
atmosphere.n.bnc.00237226,atmosphere%1:26:01::
atmosphere.n.bnc.00237263,atmosphere%1:26:01::
atmosphere.n.bnc.00243213,atmosphere%1:17:00::
atmosphere.n.bnc.00249238,atmosphere%1:17:00::
audience.n.bnc.00001583,
audience.n.bnc.00001616,
audience.n.bnc.00002958,
audience.n.bnc.00002960,
audience.n.bnc.00003132,
audience.n.bnc.00003450,
audience.n.bnc.00003466,
audience.n.bnc.00005652,
audience.n.bnc.00005653,
audience.n.bnc.00005722,
audience.n.bnc.00006206,
audience.n.bnc.00007031,
audience.n.bnc.00007032,
audience.n.bnc.00007070,
audience.n.bnc.00007189,
audience.n.bnc.00007192,
audience.n.bnc.00008045,
audience.n.bnc.00013464,
audience.n.bnc.00015983,
audience.n.bnc.00016545,
audience.n.bnc.00018321,
audience.n.bnc.00018337,
audience.n.bnc.00018373,
audience.n.bnc.00018407,
audience.n.bnc.00018426,
audience.n.bnc.00018602,
audience.n.bnc.00018613,
audience.n.bnc.00018831,
audience.n.bnc.00036979,
audience.n.bnc.00041473,
audience.n.bnc.00055742,
audience.n.bnc.00055788,
audience.n.bnc.00055790,
audience.n.bnc.00055836,
audience.n.bnc.00055920,
audience.n.bnc.00055949,
audience.n.bnc.00056027,
audience.n.bnc.00056080,
audience.n.bnc.00056127,
audience.n.bnc.00056178,
audience.n.bnc.00056207,
audience.n.bnc.00056234,
audience.n.bnc.00056239,
audience.n.bnc.00056255,
audience.n.bnc.00056330,
audience.n.bnc.00056331,
audience.n.bnc.00056346,
audience.n.bnc.00056352,
audience.n.bnc.00056354,
audience.n.bnc.00056359,
audience.n.bnc.00056401,
audience.n.bnc.00056412,
audience.n.bnc.00056420,
audience.n.bnc.00056430,
audience.n.bnc.00056516,
audience.n.bnc.00056526,
audience.n.bnc.00056621,
audience.n.bnc.00056695,
audience.n.bnc.00056696,
audience.n.bnc.00056701,
audience.n.bnc.00056714,
audience.n.bnc.00056736,
audience.n.bnc.00056759,
audience.n.bnc.00056771,
audience.n.bnc.00056774,
audience.n.bnc.00056792,
audience.n.bnc.00056794,
audience.n.bnc.00056871,
audience.n.bnc.00056872,
audience.n.bnc.00056883,
audience.n.bnc.00056967,
audience.n.bnc.00057080,
audience.n.bnc.00057149,
audience.n.bnc.00057150,
audience.n.bnc.00057300,
audience.n.bnc.00057341,
audience.n.bnc.00057429,
audience.n.bnc.00057432,
audience.n.bnc.00057515,
audience.n.bnc.00057530,
audience.n.bnc.00057557,
audience.n.bnc.00057568,
audience.n.bnc.00057581,
audience.n.bnc.00057608,
audience.n.bnc.00057610,
audience.n.bnc.00057696,
audience.n.bnc.00057697,
audience.n.bnc.00058082,
audience.n.bnc.00058345,
audience.n.bnc.00065787,
audience.n.bnc.00068434,
audience.n.bnc.00069250,
audience.n.bnc.00071941,
audience.n.bnc.00071996,
audience.n.bnc.00071999,
audience.n.bnc.00072002,
audience.n.bnc.00072213,
audience.n.bnc.00073599,
audience.n.bnc.00073607,
audience.n.bnc.00074505,
audience.n.bnc.00074513,
audience.n.bnc.00074514,
audience.n.bnc.00075309,
audience.n.bnc.00075544,
audience.n.bnc.00078962,
audience.n.bnc.00079356,
audience.n.bnc.00079912,
audience.n.bnc.00081787,
audience.n.bnc.00082290,
audience.n.bnc.00082353,
audience.n.bnc.00082642,
audience.n.bnc.00082968,
audience.n.bnc.00082969,
audience.n.bnc.00083205,
audience.n.bnc.00083544,
audience.n.bnc.00083636,
audience.n.bnc.00083651,
audience.n.bnc.00083686,
audience.n.bnc.00085772,
audience.n.bnc.00086798,
audience.n.bnc.00087313,
audience.n.bnc.00087550,
audience.n.bnc.00087733,
audience.n.bnc.00088452,
audience.n.bnc.00089262,
audience.n.bnc.00090798,
audience.n.bnc.00090815,
audience.n.bnc.00091157,
audience.n.bnc.00091225,
audience.n.bnc.00091299,
audience.n.bnc.00091302,
audience.n.bnc.00091303,
audience.n.bnc.00091304,
audience.n.bnc.00091307,
audience.n.bnc.00091331,
audience.n.bnc.00091382,
audience.n.bnc.00093574,
audience.n.bnc.00093620,
audience.n.bnc.00095528,
audience.n.bnc.00095618,
audience.n.bnc.00096265,
audience.n.bnc.00096955,
audience.n.bnc.00096995,
audience.n.bnc.00097046,
audience.n.bnc.00097063,
audience.n.bnc.00097070,
audience.n.bnc.00097241,
audience.n.bnc.00097271,
audience.n.bnc.00097275,
audience.n.bnc.00098381,
audience.n.bnc.00100457,
audience.n.bnc.00100464,
audience.n.bnc.00100474,
audience.n.bnc.00100478,
audience.n.bnc.00100485,
audience.n.bnc.00100553,
audience.n.bnc.00102940,
audience.n.bnc.00103345,
audience.n.bnc.00103387,
audience.n.bnc.00103552,
audience.n.bnc.00104517,
audience.n.bnc.00105176,
audience.n.bnc.00105358,
audience.n.bnc.00105542,
audience.n.bnc.00106735,
audience.n.bnc.00106742,
audience.n.bnc.00107874,
audience.n.bnc.00108599,
audience.n.bnc.00110172,
audience.n.bnc.00110173,
audience.n.bnc.00110176,
audience.n.bnc.00111716,
audience.n.bnc.00111789,
audience.n.bnc.00114789,
audience.n.bnc.00115465,
audience.n.bnc.00115500,
audience.n.bnc.00115531,
audience.n.bnc.00116759,
audience.n.bnc.00116760,
audience.n.bnc.00117330,
audience.n.bnc.00119963,
audience.n.bnc.00121438,
audience.n.bnc.00126481,
audience.n.bnc.00126494,
audience.n.bnc.00126531,
audience.n.bnc.00126538,
audience.n.bnc.00126659,
audience.n.bnc.00127344,
audience.n.bnc.00128653,
audience.n.bnc.00128815,
audience.n.bnc.00129792,
audience.n.bnc.00132491,
audience.n.bnc.00136110,
audience.n.bnc.00136163,
audience.n.bnc.00136181,
audience.n.bnc.00136283,
audience.n.bnc.00136345,
audience.n.bnc.00136387,
audience.n.bnc.00136837,
audience.n.bnc.00137172,
bank.n.bnc.00000714,bank%1:21:00::
bank.n.bnc.00000823,bank%1:17:02::
bank.n.bnc.00006127,bank%1:14:01::
bank.n.bnc.00008198,bank%1:21:01::
bank.n.bnc.00013495,bank%1:17:02::
bank.n.bnc.00013595,bank%1:21:00::
bank.n.bnc.00014881,bank%1:17:02::
bank.n.bnc.00014896,bank%1:14:01::
bank.n.bnc.00023510,bank%1:21:00::
bank.n.bnc.00024101,bank%1:21:00::
bank.n.bnc.00026260,bank%1:21:00::
bank.n.bnc.00026897,bank%1:21:01::
bank.n.bnc.00026900,bank%1:17:02::
bank.n.bnc.00026904,bank%1:21:00::
bank.n.bnc.00026907,bank%1:17:02::
bank.n.bnc.00026945,bank%1:14:01::
bank.n.bnc.00026964,bank%1:14:01::
bank.n.bnc.00026992,bank%1:14:01::
bank.n.bnc.00028913,bank%1:17:02::
bank.n.bnc.00029976,bank%1:21:01::
bank.n.bnc.00033185,bank%1:17:02::
bank.n.bnc.00036092,bank%1:21:00::
bank.n.bnc.00036502,bank%1:17:02::
bank.n.bnc.00036799,bank%1:14:01::
bank.n.bnc.00036823,bank%1:17:02::
bank.n.bnc.00039077,bank%1:17:02::
bank.n.bnc.00041729,bank%1:21:01::
bank.n.bnc.00047460,bank%1:21:00::
bank.n.bnc.00047548,bank%1:21:01::
bank.n.bnc.00050705,bank%1:21:00::
bank.n.bnc.00051516,bank%1:14:01::
bank.n.bnc.00051548,bank%1:21:01::
bank.n.bnc.00051925,bank%1:21:00::
bank.n.bnc.00051926,bank%1:17:02::
bank.n.bnc.00052548,bank%1:14:01::
bank.n.bnc.00053571,bank%1:21:01::
bank.n.bnc.00057992,bank%1:21:00::
bank.n.bnc.00057997,bank%1:21:01::
bank.n.bnc.00057998,bank%1:21:01::
bank.n.bnc.00059146,bank%1:17:02::
bank.n.bnc.00062660,bank%1:17:02::
bank.n.bnc.00063976,bank%1:17:02::
bank.n.bnc.00069881,bank%1:17:02::
bank.n.bnc.00069898,bank%1:21:01::
bank.n.bnc.00072081,bank%1:14:01::
bank.n.bnc.00072200,bank%1:21:00::
bank.n.bnc.00072280,bank%1:17:02::
bank.n.bnc.00073649,bank%1:17:02::
bank.n.bnc.00073827,bank%1:21:00::
bank.n.bnc.00073830,bank%1:17:02::
bank.n.bnc.00075678,bank%1:14:01::
bank.n.bnc.00075680,bank%1:21:01::
bank.n.bnc.00075826,bank%1:17:02::
bank.n.bnc.00075832,bank%1:14:01::
bank.n.bnc.00075863,bank%1:17:02::
bank.n.bnc.00075875,bank%1:21:00::
bank.n.bnc.00075882,bank%1:17:02::
bank.n.bnc.00075885,bank%1:17:02::
bank.n.bnc.00075887,bank%1:21:00::
bank.n.bnc.00075972,bank%1:14:01::
bank.n.bnc.00076346,bank%1:14:01::
bank.n.bnc.00076351,bank%1:17:02::
bank.n.bnc.00076355,bank%1:17:02::
bank.n.bnc.00076995,bank%1:21:00::
bank.n.bnc.00076998,bank%1:21:00::
bank.n.bnc.00077000,bank%1:14:01::
bank.n.bnc.00077174,bank%1:14:01::
bank.n.bnc.00077486,bank%1:21:01::
bank.n.bnc.00077852,bank%1:17:02::
bank.n.bnc.00077857,bank%1:21:01::
bank.n.bnc.00078202,bank%1:14:01::
bank.n.bnc.00078203,bank%1:21:01::
bank.n.bnc.00078302,bank%1:14:01::
bank.n.bnc.00078308,bank%1:14:01::
bank.n.bnc.00078842,bank%1:21:01::
bank.n.bnc.00079570,bank%1:21:00::
bank.n.bnc.00079583,bank%1:21:00::
bank.n.bnc.00079586,bank%1:21:01::
bank.n.bnc.00079590,bank%1:17:02::
bank.n.bnc.00080157,bank%1:14:01::
bank.n.bnc.00080266,bank%1:21:01::
bank.n.bnc.00080273,bank%1:14:01::
bank.n.bnc.00080324,bank%1:21:00::
bank.n.bnc.00080416,bank%1:14:01::
bank.n.bnc.00081335,bank%1:21:00::
bank.n.bnc.00082675,bank%1:17:02::
bank.n.bnc.00084029,bank%1:17:02::
bank.n.bnc.00084034,bank%1:21:00::
bank.n.bnc.00084067,bank%1:17:02::
bank.n.bnc.00084245,bank%1:21:01::
bank.n.bnc.00084248,bank%1:21:01::
bank.n.bnc.00085438,bank%1:21:00::
bank.n.bnc.00085520,bank%1:14:01::
bank.n.bnc.00086435,bank%1:21:00::
bank.n.bnc.00086436,bank%1:14:01::
bank.n.bnc.00088013,bank%1:14:01::
bank.n.bnc.00090257,bank%1:17:02::
bank.n.bnc.00091099,bank%1:14:01::
bank.n.bnc.00091100,bank%1:14:01::
bank.n.bnc.00091820,bank%1:21:01::
bank.n.bnc.00091934,bank%1:14:01::
bank.n.bnc.00092095,bank%1:14:01::
bank.n.bnc.00092098,bank%1:21:01::
bank.n.bnc.00092130,bank%1:21:00::
bank.n.bnc.00092131,bank%1:21:00::
bank.n.bnc.00092154,bank%1:21:00::
bank.n.bnc.00092155,bank%1:21:01::
bank.n.bnc.00094930,bank%1:21:01::
bank.n.bnc.00096850,bank%1:14:01::
bank.n.bnc.00097123,bank%1:17:02::
bank.n.bnc.00097124,bank%1:21:00::
bank.n.bnc.00097127,bank%1:21:01::
bank.n.bnc.00097128,bank%1:21:00::
bank.n.bnc.00097129,bank%1:21:00::
bank.n.bnc.00097132,bank%1:21:00::
bank.n.bnc.00097133,bank%1:21:01::
bank.n.bnc.00097135,bank%1:21:00::
bank.n.bnc.00097138,bank%1:21:00::
bank.n.bnc.00097142,bank%1:14:01::
bank.n.bnc.00097191,bank%1:17:02::
bank.n.bnc.00097379,bank%1:17:02::
bank.n.bnc.00097399,bank%1:21:00::
bank.n.bnc.00097402,bank%1:21:00::
bank.n.bnc.00097405,bank%1:14:01::
bank.n.bnc.00097406,bank%1:21:01::
bank.n.bnc.00097436,bank%1:17:02::
bank.n.bnc.00097454,bank%1:21:00::
bank.n.bnc.00097854,bank%1:21:00::
bank.n.bnc.00097926,bank%1:21:00::
bank.n.bnc.00097928,bank%1:14:01::
bank.n.bnc.00097931,bank%1:14:01::
bank.n.bnc.00097932,bank%1:14:01::
bank.n.bnc.00098148,bank%1:21:00::
bank.n.bnc.00100686,bank%1:21:00::
bank.n.bnc.00100687,bank%1:21:00::
bank.n.bnc.00100692,bank%1:21:00::
bank.n.bnc.00100919,bank%1:17:02::
bank.n.bnc.00100920,bank%1:17:02::
bank.n.bnc.00100922,bank%1:21:01::
bank.n.bnc.00101059,bank%1:17:02::
bank.n.bnc.00101273,bank%1:17:02::
bank.n.bnc.00103107,bank%1:21:01::
bank.n.bnc.00103259,bank%1:14:01::
bank.n.bnc.00104195,bank%1:17:02::
bank.n.bnc.00104577,bank%1:14:01::
bank.n.bnc.00104629,bank%1:17:02::
bank.n.bnc.00104701,bank%1:21:00::
bank.n.bnc.00104991,bank%1:21:00::
bank.n.bnc.00106739,bank%1:17:02::
bank.n.bnc.00106816,bank%1:14:01::
bank.n.bnc.00106818,bank%1:14:01::
bank.n.bnc.00106838,bank%1:21:01::
bank.n.bnc.00107846,bank%1:21:00::
bank.n.bnc.00110032,bank%1:21:01::
bank.n.bnc.00110331,bank%1:21:01::
bank.n.bnc.00110335,bank%1:21:00::
bank.n.bnc.00110336,bank%1:21:00::
bank.n.bnc.00110337,bank%1:21:00::
bank.n.bnc.00111977,bank%1:14:01::
bank.n.bnc.00111992,bank%1:21:00::
bank.n.bnc.00112200,bank%1:14:01::
bank.n.bnc.00112314,bank%1:21:00::
bank.n.bnc.00113242,bank%1:21:01::
bank.n.bnc.00114228,bank%1:21:01::
bank.n.bnc.00114495,bank%1:21:00::
bank.n.bnc.00116232,bank%1:14:01::
bank.n.bnc.00116242,bank%1:21:00::
bank.n.bnc.00116273,bank%1:21:00::
bank.n.bnc.00116355,bank%1:21:01::
bank.n.bnc.00116357,bank%1:17:02::
bank.n.bnc.00116366,bank%1:21:00::
bank.n.bnc.00116367,bank%1:17:02::
bank.n.bnc.00116433,bank%1:21:01::
bank.n.bnc.00117438,bank%1:14:01::
bank.n.bnc.00118166,bank%1:21:00::
bank.n.bnc.00118783,bank%1:21:00::
bank.n.bnc.00118888,bank%1:17:02::
bank.n.bnc.00118899,bank%1:17:02::
bank.n.bnc.00118911,bank%1:21:00::
bank.n.bnc.00118926,bank%1:17:02::
bank.n.bnc.00118999,bank%1:14:01::
bank.n.bnc.00119086,bank%1:21:01::
bank.n.bnc.00119103,bank%1:21:00::
bank.n.bnc.00119198,bank%1:21:01::
bank.n.bnc.00119213,bank%1:14:01::
bank.n.bnc.00124688,bank%1:14:01::
bank.n.bnc.00124705,bank%1:14:01::
bank.n.bnc.00124727,bank%1:17:02::
bank.n.bnc.00124962,bank%1:21:00::
bank.n.bnc.00125243,bank%1:17:02::
bank.n.bnc.00125346,bank%1:14:01::
bank.n.bnc.00125924,bank%1:21:00::
bank.n.bnc.00125949,bank%1:21:01::
bank.n.bnc.00130729,bank%1:21:00::
bank.n.bnc.00130937,bank%1:17:02::
bank.n.bnc.00131046,bank%1:14:01::
bank.n.bnc.00131156,bank%1:21:00::
bank.n.bnc.00131700,bank%1:21:00::
bank.n.bnc.00132397,bank%1:21:01::
bank.n.bnc.00132448,bank%1:21:00::
bank.n.bnc.00134481,bank%1:21:01::
bank.n.bnc.00137645,bank%1:21:00::
bank.n.bnc.00140377,bank%1:17:02::
bank.n.bnc.00142822,bank%1:21:00::
bank.n.bnc.00142848,bank%1:21:01::
bank.n.bnc.00142872,bank%1:21:00::
bank.n.bnc.00142892,bank%1:21:01::
bank.n.bnc.00143101,bank%1:21:01::
bank.n.bnc.00143866,bank%1:21:01::
bank.n.bnc.00145265,bank%1:21:01::
bank.n.bnc.00145332,bank%1:14:01::
bank.n.bnc.00145443,bank%1:17:02::
bank.n.bnc.00146524,bank%1:14:01::
bank.n.bnc.00147142,bank%1:17:02::
bank.n.bnc.00148093,bank%1:21:00::
bank.n.bnc.00150335,bank%1:14:01::
bank.n.bnc.00150336,bank%1:14:01::
bank.n.bnc.00150407,bank%1:14:01::
bank.n.bnc.00155386,bank%1:17:02::
bank.n.bnc.00156009,bank%1:14:01::
bank.n.bnc.00156033,bank%1:14:01::
bank.n.bnc.00156359,bank%1:14:01::
bank.n.bnc.00156360,bank%1:14:01::
bank.n.bnc.00157186,bank%1:21:00::
bank.n.bnc.00158333,bank%1:21:01::
bank.n.bnc.00159048,bank%1:21:00::
bank.n.bnc.00159119,bank%1:21:01::
bank.n.bnc.00159467,bank%1:21:00::
bank.n.bnc.00159541,bank%1:17:02::
bank.n.bnc.00161228,bank%1:21:01::
bank.n.bnc.00161861,bank%1:14:01::
bank.n.bnc.00162459,bank%1:21:00::
bank.n.bnc.00162495,bank%1:21:01::
bank.n.bnc.00162500,bank%1:21:00::
bank.n.bnc.00162507,bank%1:21:00::
bank.n.bnc.00162682,bank%1:21:01::
bank.n.bnc.00162719,bank%1:21:00::
bank.n.bnc.00162797,bank%1:21:00::
bank.n.bnc.00162812,bank%1:21:00::
bank.n.bnc.00162815,bank%1:14:01::
bank.n.bnc.00162830,bank%1:14:01::
bank.n.bnc.00165025,bank%1:14:01::
bank.n.bnc.00165529,bank%1:14:01::
bank.n.bnc.00165534,bank%1:21:01::
bank.n.bnc.00165870,bank%1:14:01::
bank.n.bnc.00165873,bank%1:21:01::
bank.n.bnc.00166283,bank%1:17:02::
bank.n.bnc.00166503,bank%1:21:00::
bank.n.bnc.00166661,bank%1:14:01::
bank.n.bnc.00170096,bank%1:17:02::
bank.n.bnc.00173620,bank%1:14:01::
bank.n.bnc.00173676,bank%1:21:01::
bank.n.bnc.00175168,bank%1:17:02::
bank.n.bnc.00177540,bank%1:21:00::
bank.n.bnc.00178159,bank%1:21:00::
bank.n.bnc.00179422,bank%1:21:00::
bank.n.bnc.00179424,bank%1:21:00::
bank.n.bnc.00186823,bank%1:17:02::
bank.n.bnc.00187243,bank%1:21:01::
bank.n.bnc.00187244,bank%1:17:02::
bank.n.bnc.00187245,bank%1:17:02::
bank.n.bnc.00187252,bank%1:21:01::
begin.v.bnc.00000159,369202
begin.v.bnc.00000553,369202
begin.v.bnc.00000554,369204
begin.v.bnc.00001005,369204
begin.v.bnc.00001622,369204
begin.v.bnc.00001835,369202
begin.v.bnc.00002506,369202
begin.v.bnc.00002699,369202
begin.v.bnc.00002898,369202
begin.v.bnc.00002900,369204
begin.v.bnc.00003470,369204
begin.v.bnc.00004041,369202
begin.v.bnc.00004139,369202
begin.v.bnc.00004283,369204
begin.v.bnc.00004535,369202
begin.v.bnc.00004726,369204
begin.v.bnc.00004767,369204
begin.v.bnc.00004794,369204
begin.v.bnc.00005056,369202
begin.v.bnc.00005735,369204
begin.v.bnc.00005784,369202
begin.v.bnc.00005897,369204
begin.v.bnc.00006084,369202
begin.v.bnc.00006984,369202
begin.v.bnc.00007119,369202
begin.v.bnc.00007220,369204
begin.v.bnc.00008167,369204
begin.v.bnc.00008240,369202
begin.v.bnc.00008477,369202
begin.v.bnc.00008939,369202
begin.v.bnc.00008976,369204
begin.v.bnc.00009045,369204
begin.v.bnc.00009198,369204
begin.v.bnc.00009372,369204
begin.v.bnc.00009399,369202
begin.v.bnc.00009439,369204
begin.v.bnc.00009443,369204
begin.v.bnc.00009571,369204
begin.v.bnc.00009572,369202
begin.v.bnc.00009573,369202
begin.v.bnc.00009575,369202
begin.v.bnc.00009576,369202
begin.v.bnc.00009577,369202
begin.v.bnc.00009583,369202
begin.v.bnc.00009588,369204
begin.v.bnc.00009593,369202
begin.v.bnc.00009625,369204
begin.v.bnc.00009626,369204
begin.v.bnc.00009647,369204
begin.v.bnc.00009651,369204
begin.v.bnc.00009746,369204
begin.v.bnc.00009836,369202
begin.v.bnc.00010029,369202
begin.v.bnc.00010038,369202
begin.v.bnc.00010065,369202
begin.v.bnc.00010070,369204
begin.v.bnc.00010703,369202
begin.v.bnc.00010713,369202
begin.v.bnc.00011007,369202
begin.v.bnc.00011839,369202
begin.v.bnc.00011951,369202
begin.v.bnc.00011952,369204
begin.v.bnc.00012163,369204
begin.v.bnc.00012171,369202
begin.v.bnc.00012172,369202
begin.v.bnc.00012194,369202
begin.v.bnc.00012252,369204
begin.v.bnc.00012308,369204
begin.v.bnc.00012365,369204
begin.v.bnc.00012372,369202
begin.v.bnc.00012562,369202
begin.v.bnc.00012563,369204
begin.v.bnc.00012725,369204
begin.v.bnc.00012799,369204
begin.v.bnc.00013323,369202
begin.v.bnc.00013590,369204
