Id,Prediction
encounter.v.bnc.00517749,1353102
encounter.v.bnc.00532465,1353101
encounter.v.bnc.00542052,1353103
encounter.v.bnc.00543028,1353104
encounter.v.bnc.00547535,1353101
encounter.v.bnc.00554877,1353102
encounter.v.bnc.00562168,1353102
encounter.v.bnc.00572672,1353104
encounter.v.bnc.00575217,1353104
encounter.v.bnc.00577331,1353103
encounter.v.bnc.00578719,1353101
encounter.v.bnc.00579940,1353103
encounter.v.bnc.00582750,1353102
encounter.v.bnc.00592613,1353103
encounter.v.bnc.00593040,1353102
encounter.v.bnc.00595041,1353103
encounter.v.bnc.00600924,1353104
encounter.v.bnc.00605457,1353102
encounter.v.bnc.00614322,1353103
encounter.v.bnc.00616101,1353102
encounter.v.bnc.00617351,1353102
encounter.v.bnc.00629677,1353103
encounter.v.bnc.00634856,1353104
encounter.v.bnc.00635691,1353102
encounter.v.bnc.00645295,1353104
encounter.v.bnc.00646161,1353103
encounter.v.bnc.00660002,1353104
encounter.v.bnc.00661847,1353104
encounter.v.bnc.00675876,1353104
encounter.v.bnc.00686218,1353103
encounter.v.bnc.00691112,1353101
encounter.v.bnc.00691815,1353103
encounter.v.bnc.00701206,1353103
encounter.v.bnc.00703325,1353102
encounter.v.bnc.00703838,1353101
encounter.v.bnc.00705262,1353102
encounter.v.bnc.00722145,1353104
encounter.v.bnc.00754714,1353103
encounter.v.bnc.00755772,1353104
encounter.v.bnc.00756204,1353102
encounter.v.bnc.00757693,1353104
encounter.v.bnc.00763263,1353101
encounter.v.bnc.00764099,1353104
expect.v.bnc.00000094,
expect.v.bnc.00000319,
expect.v.bnc.00001081,
expect.v.bnc.00001214,
expect.v.bnc.00002034,
expect.v.bnc.00002955,
expect.v.bnc.00003068,
expect.v.bnc.00003148,
expect.v.bnc.00003432,
expect.v.bnc.00003695,
expect.v.bnc.00003699,
expect.v.bnc.00003712,
expect.v.bnc.00003876,
expect.v.bnc.00003953,
expect.v.bnc.00004079,
expect.v.bnc.00004901,
expect.v.bnc.00005393,
expect.v.bnc.00005536,
expect.v.bnc.00005564,
expect.v.bnc.00005675,
expect.v.bnc.00005845,
expect.v.bnc.00005846,
expect.v.bnc.00005847,
expect.v.bnc.00005881,
expect.v.bnc.00006122,
expect.v.bnc.00007245,
expect.v.bnc.00007250,
expect.v.bnc.00007350,
expect.v.bnc.00007495,
expect.v.bnc.00007800,
expect.v.bnc.00008045,
expect.v.bnc.00008459,
expect.v.bnc.00008980,
expect.v.bnc.00009136,
expect.v.bnc.00009369,
expect.v.bnc.00009538,
expect.v.bnc.00010685,
expect.v.bnc.00011705,
expect.v.bnc.00013271,
expect.v.bnc.00013816,
expect.v.bnc.00013879,
expect.v.bnc.00014018,
expect.v.bnc.00014611,
expect.v.bnc.00014648,
expect.v.bnc.00014766,
expect.v.bnc.00015308,
expect.v.bnc.00015398,
expect.v.bnc.00015947,
expect.v.bnc.00016170,
expect.v.bnc.00016301,
expect.v.bnc.00016765,
expect.v.bnc.00016885,
expect.v.bnc.00017091,
expect.v.bnc.00017101,
expect.v.bnc.00017104,
expect.v.bnc.00017383,
expect.v.bnc.00017579,
expect.v.bnc.00019149,
expect.v.bnc.00019261,
expect.v.bnc.00019378,
expect.v.bnc.00019875,
expect.v.bnc.00021571,
expect.v.bnc.00022236,
expect.v.bnc.00022615,
expect.v.bnc.00023591,
expect.v.bnc.00025339,
expect.v.bnc.00028767,
expect.v.bnc.00028908,
expect.v.bnc.00028974,
expect.v.bnc.00029592,
expect.v.bnc.00029622,
expect.v.bnc.00029810,
expect.v.bnc.00029863,
expect.v.bnc.00030215,
expect.v.bnc.00030404,
expect.v.bnc.00031666,
expect.v.bnc.00031891,
expect.v.bnc.00033664,
expect.v.bnc.00033842,
expect.v.bnc.00034555,
expect.v.bnc.00034608,
expect.v.bnc.00035187,
expect.v.bnc.00035199,
expect.v.bnc.00035535,
expect.v.bnc.00035975,
expect.v.bnc.00036014,
expect.v.bnc.00036511,
expect.v.bnc.00036900,
expect.v.bnc.00036918,
expect.v.bnc.00038158,
expect.v.bnc.00038227,
expect.v.bnc.00040894,
expect.v.bnc.00041181,
expect.v.bnc.00041489,
expect.v.bnc.00041792,
expect.v.bnc.00044882,
expect.v.bnc.00046052,
expect.v.bnc.00046656,
expect.v.bnc.00048063,
expect.v.bnc.00048411,
expect.v.bnc.00048456,
expect.v.bnc.00048478,
expect.v.bnc.00051841,
expect.v.bnc.00052374,
expect.v.bnc.00052466,
expect.v.bnc.00054741,
expect.v.bnc.00055315,
expect.v.bnc.00055497,
expect.v.bnc.00055793,
expect.v.bnc.00057391,
expect.v.bnc.00058587,
expect.v.bnc.00058717,
expect.v.bnc.00058718,
expect.v.bnc.00059089,
expect.v.bnc.00059754,
expect.v.bnc.00059971,
expect.v.bnc.00060110,
expect.v.bnc.00062239,
expect.v.bnc.00063549,
expect.v.bnc.00063981,
expect.v.bnc.00064260,
expect.v.bnc.00064529,
expect.v.bnc.00065079,
expect.v.bnc.00065471,
expect.v.bnc.00065869,
expect.v.bnc.00066975,
expect.v.bnc.00067023,
expect.v.bnc.00067401,
expect.v.bnc.00068917,
expect.v.bnc.00068938,
expect.v.bnc.00069405,
expect.v.bnc.00070149,
expect.v.bnc.00072163,
expect.v.bnc.00072193,
expect.v.bnc.00072342,
expect.v.bnc.00072426,
expect.v.bnc.00072439,
expect.v.bnc.00072443,
expect.v.bnc.00072830,
expect.v.bnc.00073272,
expect.v.bnc.00073292,
expect.v.bnc.00074590,
expect.v.bnc.00074665,
expect.v.bnc.00074740,
expect.v.bnc.00074838,
expect.v.bnc.00074857,
expect.v.bnc.00075032,
expect.v.bnc.00075495,
expect.v.bnc.00075701,
expect.v.bnc.00075723,
expect.v.bnc.00075768,
expect.v.bnc.00075847,
expect.v.bnc.00077497,
expect.v.bnc.00077564,
expect.v.bnc.00078267,
expect.v.bnc.00078576,
express.v.bnc.00000160,1446801
express.v.bnc.00001467,1446801
express.v.bnc.00001575,1446804
express.v.bnc.00002393,1446804
express.v.bnc.00002513,1446804
express.v.bnc.00003492,1446804
express.v.bnc.00004792,1446802
express.v.bnc.00005286,1446804
express.v.bnc.00029285,1446801
express.v.bnc.00029578,1446803
express.v.bnc.00038789,1446801
express.v.bnc.00039125,1446802
express.v.bnc.00040031,1446801
express.v.bnc.00040128,1446801
express.v.bnc.00040245,1446802
express.v.bnc.00040265,1446801
express.v.bnc.00043658,1446804
express.v.bnc.00043933,1446803
express.v.bnc.00044796,1446801
express.v.bnc.00046798,1446801
express.v.bnc.00053407,1446804
express.v.bnc.00053765,1446802
express.v.bnc.00054044,1446804
express.v.bnc.00056037,1446804
express.v.bnc.00056215,1446804
express.v.bnc.00056229,1446804
express.v.bnc.00056432,1446803
express.v.bnc.00056831,1446802
express.v.bnc.00057212,1446802
express.v.bnc.00057307,1446802
express.v.bnc.00057639,1446802
express.v.bnc.00060738,1446803
express.v.bnc.00065314,1446804
express.v.bnc.00067968,1446804
express.v.bnc.00068448,1446803
express.v.bnc.00069159,1446801
express.v.bnc.00069177,1446802
express.v.bnc.00071452,1446802
express.v.bnc.00072126,1446803
express.v.bnc.00083192,1446804
express.v.bnc.00083207,1446802
express.v.bnc.00085593,1446802
express.v.bnc.00091297,1446803
express.v.bnc.00094060,1446803
express.v.bnc.00095618,1446802
express.v.bnc.00096212,1446803
express.v.bnc.00097906,1446801
express.v.bnc.00098294,1446802
express.v.bnc.00098339,1446802
express.v.bnc.00100357,1446803
express.v.bnc.00103361,1446803
express.v.bnc.00104429,1446803
express.v.bnc.00105071,1446804
express.v.bnc.00106557,1446803
express.v.bnc.00108447,1446804
express.v.bnc.00108893,1446803
express.v.bnc.00112003,1446801
express.v.bnc.00112140,1446803
express.v.bnc.00112811,1446804
express.v.bnc.00116343,1446804
express.v.bnc.00117369,1446803
express.v.bnc.00117468,1446802
express.v.bnc.00117627,1446804
express.v.bnc.00117641,1446803
express.v.bnc.00120631,1446802
express.v.bnc.00122702,1446803
express.v.bnc.00127276,1446802
express.v.bnc.00128315,1446801
express.v.bnc.00128417,1446801
express.v.bnc.00130486,1446803
express.v.bnc.00132412,1446803
express.v.bnc.00133202,1446804
express.v.bnc.00133969,1446801
express.v.bnc.00138088,1446804
express.v.bnc.00138732,1446804
express.v.bnc.00138790,1446803
express.v.bnc.00142569,1446801
express.v.bnc.00142861,1446802
express.v.bnc.00143391,1446804
express.v.bnc.00147709,1446802
express.v.bnc.00148393,1446801
express.v.bnc.00150273,1446801
express.v.bnc.00150615,1446804
express.v.bnc.00150716,1446801
express.v.bnc.00150858,1446803
express.v.bnc.00151948,1446804
express.v.bnc.00152832,1446803
express.v.bnc.00157554,1446803
express.v.bnc.00161720,1446804
express.v.bnc.00163248,1446803
express.v.bnc.00163365,1446803
express.v.bnc.00163981,1446802
express.v.bnc.00167841,1446802
express.v.bnc.00167851,1446803
express.v.bnc.00188886,1446803
express.v.bnc.00189553,1446802
express.v.bnc.00191492,1446801
express.v.bnc.00204154,1446803
express.v.bnc.00204612,1446803
express.v.bnc.00205016,1446801
express.v.bnc.00205364,1446803
express.v.bnc.00205484,1446801
express.v.bnc.00211983,1446801
express.v.bnc.00211994,1446803
express.v.bnc.00212482,1446802
express.v.bnc.00214003,1446802
express.v.bnc.00216097,1446804
express.v.bnc.00217879,1446802
express.v.bnc.00217978,1446802
express.v.bnc.00219646,1446801
hear.v.bnc.00000400,1892102
hear.v.bnc.00000639,1892105
hear.v.bnc.00001740,1892101
hear.v.bnc.00001777,1892105
hear.v.bnc.00001895,1892107
hear.v.bnc.00001900,1892107
hear.v.bnc.00001998,1892102
hear.v.bnc.00002147,1892105
hear.v.bnc.00003357,1892103
hear.v.bnc.00004250,1892103
hear.v.bnc.00005349,1892101
hear.v.bnc.00005417,1892101
hear.v.bnc.00006138,1892103
hear.v.bnc.00006143,1892103
hear.v.bnc.00006269,1892107
hear.v.bnc.00007746,1892105
hear.v.bnc.00007749,1892105
hear.v.bnc.00009488,1892103
hear.v.bnc.00009490,1892105
hear.v.bnc.00010074,1892105
hear.v.bnc.00010508,1892103
hear.v.bnc.00010942,1892101
hear.v.bnc.00013924,1892103
hear.v.bnc.00015254,1892103
hear.v.bnc.00015273,1892102
hear.v.bnc.00015284,1892103
hear.v.bnc.00015589,1892101
hear.v.bnc.00015914,1892107
hear.v.bnc.00016310,1892105
hear.v.bnc.00017023,1892107
hear.v.bnc.00017370,1892103
hear.v.bnc.00017377,1892105
hear.v.bnc.00017510,1892101
hear.v.bnc.00017610,1892105
hear.v.bnc.00017636,1892105
hear.v.bnc.00017987,1892107
hear.v.bnc.00017998,1892105
hear.v.bnc.00018134,1892103
hear.v.bnc.00019260,1892105
hear.v.bnc.00019448,1892105
hear.v.bnc.00020179,1892103
hear.v.bnc.00020403,1892107
hear.v.bnc.00020674,1892102
hear.v.bnc.00020987,1892102
hear.v.bnc.00025553,1892103
hear.v.bnc.00027274,1892101
hear.v.bnc.00032626,1892102
hear.v.bnc.00033716,1892103
hear.v.bnc.00033721,1892107
hear.v.bnc.00034435,1892105
hear.v.bnc.00034438,1892105
hear.v.bnc.00034458,1892103
hear.v.bnc.00034769,1892101
hear.v.bnc.00035881,1892103
hear.v.bnc.00036017,1892101
hear.v.bnc.00036052,1892102
hear.v.bnc.00036216,1892107
hear.v.bnc.00036219,1892105
hear.v.bnc.00036296,1892103
hear.v.bnc.00036880,1892102
hear.v.bnc.00036928,1892107
hear.v.bnc.00037181,1892101
hear.v.bnc.00037308,1892101
hot.a.bnc.00004971,
hot.a.bnc.00006142,
hot.a.bnc.00006786,
hot.a.bnc.00006871,
hot.a.bnc.00010739,
hot.a.bnc.00011851,
hot.a.bnc.00012788,
hot.a.bnc.00013673,
hot.a.bnc.00014924,
hot.a.bnc.00014929,
hot.a.bnc.00015004,
hot.a.bnc.00015543,
hot.a.bnc.00016252,
hot.a.bnc.00016477,
hot.a.bnc.00016690,
hot.a.bnc.00017866,
hot.a.bnc.00018289,
hot.a.bnc.00023064,
hot.a.bnc.00023225,
hot.a.bnc.00023790,
hot.a.bnc.00025202,
hot.a.bnc.00027280,
hot.a.bnc.00030932,
hot.a.bnc.00031787,
hot.a.bnc.00032313,
hot.a.bnc.00033067,
hot.a.bnc.00033488,
hot.a.bnc.00033931,
hot.a.bnc.00036752,
hot.a.bnc.00037453,
hot.a.bnc.00037662,
hot.a.bnc.00038036,
hot.a.bnc.00038687,
hot.a.bnc.00041722,
hot.a.bnc.00042288,
hot.a.bnc.00045901,
hot.a.bnc.00049954,
hot.a.bnc.00050199,
hot.a.bnc.00050857,
hot.a.bnc.00051191,
hot.a.bnc.00051331,
hot.a.bnc.00051898,
hot.a.bnc.00055131,
hot.a.bnc.00056649,
hot.a.bnc.00057769,
hot.a.bnc.00058577,
hot.a.bnc.00059595,
hot.a.bnc.00060384,
hot.a.bnc.00061364,
hot.a.bnc.00062843,
hot.a.bnc.00064498,
hot.a.bnc.00065428,
hot.a.bnc.00065429,
hot.a.bnc.00066001,
hot.a.bnc.00074542,
hot.a.bnc.00074624,
hot.a.bnc.00074660,
hot.a.bnc.00075375,
hot.a.bnc.00075447,
hot.a.bnc.00075704,
hot.a.bnc.00084327,
hot.a.bnc.00089123,
hot.a.bnc.00089656,
hot.a.bnc.00093369,
hot.a.bnc.00093418,
hot.a.bnc.00093419,
hot.a.bnc.00094763,
hot.a.bnc.00096594,
hot.a.bnc.00096853,
hot.a.bnc.00103697,
hot.a.bnc.00109499,
hot.a.bnc.00111171,
hot.a.bnc.00111213,
hot.a.bnc.00123795,
hot.a.bnc.00124323,
hot.a.bnc.00124859,
hot.a.bnc.00124890,
hot.a.bnc.00125209,
hot.a.bnc.00125222,
hot.a.bnc.00125380,
hot.a.bnc.00125820,
hot.a.bnc.00125830,
hot.a.bnc.00129971,
hot.a.bnc.00130843,
hot.a.bnc.00131652,
hot.a.bnc.00131761,
image.n.bnc.00002029,
image.n.bnc.00002376,
image.n.bnc.00002922,
image.n.bnc.00002938,
image.n.bnc.00002992,
image.n.bnc.00003847,
image.n.bnc.00003853,
image.n.bnc.00003870,
image.n.bnc.00004230,
image.n.bnc.00004969,
image.n.bnc.00005356,
image.n.bnc.00005407,
image.n.bnc.00005541,
image.n.bnc.00006062,
image.n.bnc.00009568,
image.n.bnc.00009625,
image.n.bnc.00009829,
image.n.bnc.00010130,
image.n.bnc.00010481,
image.n.bnc.00010670,
image.n.bnc.00010733,
image.n.bnc.00010743,
image.n.bnc.00010906,
image.n.bnc.00013178,
image.n.bnc.00018406,
image.n.bnc.00018505,
image.n.bnc.00029868,
image.n.bnc.00029956,
image.n.bnc.00029960,
image.n.bnc.00033130,
image.n.bnc.00034782,
image.n.bnc.00036083,
image.n.bnc.00037227,
image.n.bnc.00038319,
image.n.bnc.00038420,
image.n.bnc.00039028,
image.n.bnc.00039142,
image.n.bnc.00039354,
image.n.bnc.00039611,
image.n.bnc.00040264,
image.n.bnc.00043588,
image.n.bnc.00044373,
image.n.bnc.00044391,
image.n.bnc.00044394,
image.n.bnc.00045380,
image.n.bnc.00046798,
image.n.bnc.00046825,
image.n.bnc.00047587,
image.n.bnc.00047890,
image.n.bnc.00050176,
image.n.bnc.00055141,
image.n.bnc.00055339,
image.n.bnc.00058654,
image.n.bnc.00060619,
image.n.bnc.00060638,
image.n.bnc.00064783,
image.n.bnc.00065777,
image.n.bnc.00066163,
image.n.bnc.00066186,
image.n.bnc.00066662,
image.n.bnc.00066672,
image.n.bnc.00066759,
image.n.bnc.00066761,
image.n.bnc.00066779,
image.n.bnc.00066781,
image.n.bnc.00066788,
image.n.bnc.00066791,
image.n.bnc.00066792,
image.n.bnc.00066794,
image.n.bnc.00066798,
image.n.bnc.00066801,
image.n.bnc.00066805,
image.n.bnc.00066807,
image.n.bnc.00066808,
image.n.bnc.00066813,
image.n.bnc.00066817,
image.n.bnc.00066828,
image.n.bnc.00066831,
image.n.bnc.00066832,
image.n.bnc.00066836,
image.n.bnc.00066840,
image.n.bnc.00066868,
image.n.bnc.00066870,
image.n.bnc.00066871,
image.n.bnc.00066872,
image.n.bnc.00066874,
image.n.bnc.00066921,
image.n.bnc.00068547,
image.n.bnc.00069286,
image.n.bnc.00070402,
image.n.bnc.00070702,
image.n.bnc.00070721,
image.n.bnc.00070925,
image.n.bnc.00076226,
image.n.bnc.00076236,
image.n.bnc.00077479,
image.n.bnc.00078601,
image.n.bnc.00079015,
image.n.bnc.00081205,
image.n.bnc.00082009,
image.n.bnc.00082691,
image.n.bnc.00083139,
image.n.bnc.00083537,
image.n.bnc.00083568,
image.n.bnc.00085537,
image.n.bnc.00085539,
image.n.bnc.00089199,
image.n.bnc.00091058,
image.n.bnc.00091679,
image.n.bnc.00091931,
image.n.bnc.00092230,
image.n.bnc.00092387,
image.n.bnc.00092457,
image.n.bnc.00093203,
image.n.bnc.00094194,
image.n.bnc.00094208,
image.n.bnc.00095568,
image.n.bnc.00096939,
image.n.bnc.00098041,
image.n.bnc.00098053,
image.n.bnc.00098109,
image.n.bnc.00098928,
image.n.bnc.00098949,
image.n.bnc.00099660,
image.n.bnc.00100081,
image.n.bnc.00100391,
image.n.bnc.00100550,
image.n.bnc.00100668,
image.n.bnc.00101323,
image.n.bnc.00102231,
image.n.bnc.00102933,
image.n.bnc.00103440,
image.n.bnc.00104643,
image.n.bnc.00108393,
image.n.bnc.00111477,
image.n.bnc.00111682,
image.n.bnc.00112870,
image.n.bnc.00118324,
image.n.bnc.00118393,
image.n.bnc.00118434,
image.n.bnc.00120032,
image.n.bnc.00120513,
image.n.bnc.00121837,
image.n.bnc.00121847,
image.n.bnc.00121852,
image.n.bnc.00126617,
important.a.bnc.00000241,
important.a.bnc.00000847,
important.a.bnc.00001301,
important.a.bnc.00001429,
important.a.bnc.00002177,
important.a.bnc.00002684,
important.a.bnc.00002992,
important.a.bnc.00003436,
important.a.bnc.00003451,
important.a.bnc.00003568,
important.a.bnc.00003609,
important.a.bnc.00003853,
important.a.bnc.00004000,
important.a.bnc.00004519,
important.a.bnc.00005508,
important.a.bnc.00005607,
important.a.bnc.00005645,
important.a.bnc.00005666,
important.a.bnc.00005893,
important.a.bnc.00005952,
important.a.bnc.00005995,
important.a.bnc.00006009,
important.a.bnc.00006311,
important.a.bnc.00007015,
important.a.bnc.00007191,
important.a.bnc.00007196,
important.a.bnc.00007304,
important.a.bnc.00007496,
important.a.bnc.00028612,
important.a.bnc.00028676,
important.a.bnc.00028786,
important.a.bnc.00028790,
important.a.bnc.00028851,
important.a.bnc.00028921,
important.a.bnc.00028948,
important.a.bnc.00029063,
interest.n.bnc.00000034,interest%1:04:01::
interest.n.bnc.00000347,interest%1:04:01::
interest.n.bnc.00000571,interest%1:07:01::
interest.n.bnc.00000714,interest%1:07:01::
interest.n.bnc.00000823,interest%1:07:01::
interest.n.bnc.00001240,interest%1:04:01::
interest.n.bnc.00001785,interest%1:21:00::
interest.n.bnc.00002363,interest%1:04:01::
interest.n.bnc.00002369,interest%1:14:00::
interest.n.bnc.00002777,interest%1:04:01::
interest.n.bnc.00002867,interest%1:14:00::
interest.n.bnc.00002965,interest%1:21:00::
interest.n.bnc.00003219,interest%1:07:01::
interest.n.bnc.00003232,interest%1:21:00::
interest.n.bnc.00003352,interest%1:07:01::
interest.n.bnc.00003382,interest%1:07:01::
interest.n.bnc.00003562,interest%1:04:01::
interest.n.bnc.00003617,interest%1:14:00::
interest.n.bnc.00003960,interest%1:14:00::
interest.n.bnc.00003988,interest%1:04:01::
interest.n.bnc.00004121,interest%1:21:00::
interest.n.bnc.00004610,interest%1:14:00::
interest.n.bnc.00004619,interest%1:14:00::
interest.n.bnc.00005206,interest%1:21:00::
interest.n.bnc.00005444,interest%1:14:00::
interest.n.bnc.00005534,interest%1:07:01::
interest.n.bnc.00005750,interest%1:07:01::
interest.n.bnc.00005895,interest%1:14:00::
interest.n.bnc.00007189,interest%1:04:01::
interest.n.bnc.00008057,interest%1:14:00::
interest.n.bnc.00008149,interest%1:07:01::
interest.n.bnc.00008176,interest%1:04:01::
interest.n.bnc.00008264,interest%1:04:01::
interest.n.bnc.00009341,interest%1:21:00::
interest.n.bnc.00009343,interest%1:14:00::
interest.n.bnc.00009356,interest%1:07:01::
interest.n.bnc.00009477,interest%1:07:01::
interest.n.bnc.00010041,interest%1:21:00::
interest.n.bnc.00010984,interest%1:07:01::
interest.n.bnc.00012182,interest%1:21:00::
interest.n.bnc.00012560,interest%1:14:00::
interest.n.bnc.00012640,interest%1:21:00::
interest.n.bnc.00012658,interest%1:07:01::
interest.n.bnc.00013190,interest%1:04:01::
interest.n.bnc.00013232,interest%1:07:01::
interest.n.bnc.00013263,interest%1:14:00::
interest.n.bnc.00013276,interest%1:07:01::
interest.n.bnc.00013277,interest%1:14:00::
interest.n.bnc.00013326,interest%1:21:00::
interest.n.bnc.00013339,interest%1:07:01::
interest.n.bnc.00013412,interest%1:04:01::
interest.n.bnc.00013644,interest%1:21:00::
interest.n.bnc.00013958,interest%1:14:00::
interest.n.bnc.00014127,interest%1:04:01::
interest.n.bnc.00015266,interest%1:07:01::
interest.n.bnc.00015872,interest%1:21:00::
interest.n.bnc.00018293,interest%1:21:00::
interest.n.bnc.00018831,interest%1:07:01::
interest.n.bnc.00019131,interest%1:14:00::
interest.n.bnc.00022786,interest%1:07:01::
interest.n.bnc.00022809,interest%1:21:00::
interest.n.bnc.00023489,interest%1:07:01::
interest.n.bnc.00023509,interest%1:14:00::
interest.n.bnc.00024209,interest%1:04:01::
interest.n.bnc.00024351,interest%1:07:01::
interest.n.bnc.00024678,interest%1:04:01::
interest.n.bnc.00025240,interest%1:14:00::
interest.n.bnc.00025660,interest%1:21:00::
interest.n.bnc.00025687,interest%1:07:01::
interest.n.bnc.00027953,interest%1:14:00::
interest.n.bnc.00028350,interest%1:04:01::
interest.n.bnc.00029123,interest%1:14:00::
interest.n.bnc.00029742,interest%1:07:01::
interest.n.bnc.00029816,interest%1:21:00::
interest.n.bnc.00029875,interest%1:04:01::
interest.n.bnc.00031776,interest%1:14:00::
interest.n.bnc.00036372,interest%1:07:01::
interest.n.bnc.00038927,interest%1:04:01::
interest.n.bnc.00039076,interest%1:07:01::
interest.n.bnc.00039126,interest%1:04:01::
interest.n.bnc.00039708,interest%1:07:01::
interest.n.bnc.00040790,interest%1:04:01::
interest.n.bnc.00040856,interest%1:21:00::
interest.n.bnc.00041041,interest%1:04:01::
interest.n.bnc.00044106,interest%1:21:00::
interest.n.bnc.00044353,interest%1:14:00::
interest.n.bnc.00047585,interest%1:14:00::
interest.n.bnc.00047925,interest%1:04:01::
interest.n.bnc.00048698,interest%1:14:00::
interest.n.bnc.00049784,interest%1:21:00::
interest.n.bnc.00050174,interest%1:04:01::
interest.n.bnc.00050468,interest%1:07:01::
interest.n.bnc.00051241,interest%1:07:01::
interest.n.bnc.00053474,interest%1:14:00::
interest.n.bnc.00054031,interest%1:04:01::
interest.n.bnc.00055519,interest%1:07:01::
interest.n.bnc.00055581,interest%1:04:01::
interest.n.bnc.00057855,interest%1:21:00::
interest.n.bnc.00058049,interest%1:21:00::
interest.n.bnc.00059141,interest%1:04:01::
interest.n.bnc.00059903,interest%1:07:01::
interest.n.bnc.00059931,interest%1:07:01::
interest.n.bnc.00061375,interest%1:07:01::
interest.n.bnc.00062254,interest%1:21:00::
interest.n.bnc.00063909,interest%1:14:00::
interest.n.bnc.00064079,interest%1:21:00::
interest.n.bnc.00064711,interest%1:07:01::
interest.n.bnc.00064724,interest%1:04:01::
interest.n.bnc.00066344,interest%1:04:01::
interest.n.bnc.00067508,interest%1:04:01::
interest.n.bnc.00067517,interest%1:07:01::
interest.n.bnc.00068271,interest%1:21:00::
interest.n.bnc.00068273,interest%1:14:00::
interest.n.bnc.00068429,interest%1:07:01::
interest.n.bnc.00068575,interest%1:07:01::
interest.n.bnc.00068617,interest%1:07:01::
interest.n.bnc.00068684,interest%1:21:00::
interest.n.bnc.00068877,interest%1:21:00::
interest.n.bnc.00068925,interest%1:04:01::
interest.n.bnc.00069064,interest%1:14:00::
interest.n.bnc.00069100,interest%1:21:00::
interest.n.bnc.00069252,interest%1:07:01::
interest.n.bnc.00069302,interest%1:07:01::
interest.n.bnc.00069357,interest%1:14:00::
interest.n.bnc.00069466,interest%1:14:00::
interest.n.bnc.00069706,interest%1:14:00::
interest.n.bnc.00069833,interest%1:04:01::
interest.n.bnc.00070146,interest%1:07:01::
interest.n.bnc.00070773,interest%1:07:01::
interest.n.bnc.00072214,interest%1:04:01::
interest.n.bnc.00072268,interest%1:04:01::
interest.n.bnc.00072340,interest%1:21:00::
interest.n.bnc.00072432,interest%1:04:01::
interest.n.bnc.00072604,interest%1:07:01::
interest.n.bnc.00073070,interest%1:21:00::
interest.n.bnc.00073594,interest%1:04:01::
interest.n.bnc.00073596,interest%1:21:00::
interest.n.bnc.00073597,interest%1:07:01::
interest.n.bnc.00073604,interest%1:07:01::
interest.n.bnc.00073610,interest%1:14:00::
interest.n.bnc.00074119,interest%1:21:00::
interest.n.bnc.00075468,interest%1:07:01::
interest.n.bnc.00075762,interest%1:07:01::
interest.n.bnc.00075956,interest%1:14:00::
interest.n.bnc.00075982,interest%1:04:01::
interest.n.bnc.00076038,interest%1:21:00::
interest.n.bnc.00076045,interest%1:14:00::
interest.n.bnc.00076087,interest%1:21:00::
interest.n.bnc.00076192,interest%1:14:00::
interest.n.bnc.00076357,interest%1:04:01::
interest.n.bnc.00077236,interest%1:14:00::
interest.n.bnc.00077798,interest%1:07:01::
interest.n.bnc.00077801,interest%1:14:00::
interest.n.bnc.00077806,interest%1:04:01::
interest.n.bnc.00077857,interest%1:04:01::
interest.n.bnc.00077972,interest%1:07:01::
interest.n.bnc.00079716,interest%1:07:01::
interest.n.bnc.00079731,interest%1:07:01::
interest.n.bnc.00080018,interest%1:14:00::
interest.n.bnc.00080102,interest%1:07:01::
interest.n.bnc.00080105,interest%1:07:01::
interest.n.bnc.00080139,interest%1:07:01::
interest.n.bnc.00080374,interest%1:07:01::
interest.n.bnc.00080381,interest%1:14:00::
interest.n.bnc.00080534,interest%1:14:00::
interest.n.bnc.00080695,interest%1:04:01::
interest.n.bnc.00081120,interest%1:21:00::
interest.n.bnc.00081519,interest%1:14:00::
interest.n.bnc.00081528,interest%1:21:00::
interest.n.bnc.00082674,interest%1:21:00::
interest.n.bnc.00084528,interest%1:14:00::
interest.n.bnc.00084855,interest%1:04:01::
interest.n.bnc.00085780,interest%1:14:00::
interest.n.bnc.00086124,interest%1:14:00::
interest.n.bnc.00086204,interest%1:04:01::
interest.n.bnc.00086835,interest%1:14:00::
interest.n.bnc.00087944,interest%1:21:00::
interest.n.bnc.00087993,interest%1:21:00::
interest.n.bnc.00088051,interest%1:21:00::
interest.n.bnc.00088268,interest%1:07:01::
interest.n.bnc.00088440,interest%1:07:01::
interest.n.bnc.00088848,interest%1:07:01::
interest.n.bnc.00090079,interest%1:21:00::
interest.n.bnc.00090901,interest%1:07:01::
interest.n.bnc.00091728,interest%1:21:00::
judgment.n.bnc.00039120,
judgment.n.bnc.00039884,
judgment.n.bnc.00065753,
judgment.n.bnc.00089404,
judgment.n.bnc.00089434,
judgment.n.bnc.00098647,
judgment.n.bnc.00100702,
judgment.n.bnc.00100829,
judgment.n.bnc.00109959,
judgment.n.bnc.00109960,
judgment.n.bnc.00114272,
judgment.n.bnc.00114364,
judgment.n.bnc.00116069,
judgment.n.bnc.00119044,
judgment.n.bnc.00139232,
judgment.n.bnc.00139293,
judgment.n.bnc.00139299,
judgment.n.bnc.00219875,
judgment.n.bnc.00219878,
judgment.n.bnc.00226951,
judgment.n.bnc.00236480,
judgment.n.bnc.00238691,
judgment.n.bnc.00242585,
judgment.n.bnc.00243041,
judgment.n.bnc.00247035,
